t,Ekin,Epot,Etot
0.102,0.0398812,0.0708366,0.110718
0.102167,0.0420294,0.0686872,0.110717
0.102333,0.0441969,0.0665184,0.110715
0.1025,0.046364,0.0643501,0.110714
0.102667,0.048512,0.062201,0.110713
0.102833,0.0506226,0.0600893,0.110712
0.103,0.052679,0.0580319,0.110711
0.103167,0.0546654,0.0560447,0.11071
0.103333,0.0565675,0.0541418,0.110709
0.1035,0.0583726,0.052336,0.110709
0.103667,0.0600696,0.0506384,0.110708
0.103833,0.0616491,0.0490584,0.110708
0.104,0.0631035,0.0476037,0.110707
0.104167,0.0644269,0.04628,0.110707
